epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,g,m
0,0.0,25.0,25,False,False,(((-((l0/h*-((((-((((a/h0*((-((((b*(h0*m)))**(-1))))**(-1)))-ρl)-fc')))**(-1))-b))))-sh))**(2)),"[n2 sub neg mul l0/h neg sub inv neg sub sub mul a/h0 inv neg inv mul b
 mul h0 m ρl fc' b sh]",1.0,1.0
0,0.0,21.0,21,False,False,(ρl/((((((((((fyl/(((m/(sv*(fyh*(((ρh*b))**(2))))))**(2))))**(0.5)))**(0.5)))**(0.5)))**(-1))-fc')),"[div ρl sub inv sqrt sqrt sqrt div fyl n2 div m mul sv mul fyh n2 mul ρh b
 fc']",1.0,1.0
0,0.0,21.0,21,False,False,(((((h0/(l0/((ρv*fyl)/((-(((-((g*((-(((-(g))**(0.5))))**(2)))))**(0.5))))**(2))))))**(0.5)))**(0.5)),"[sqrt sqrt div h0 div l0 div mul ρv fyl n2 neg sqrt neg mul g n2 neg sqrt
 neg g]",1.0,1.0
0,0.0,28.0,28,False,False,-(((((fyl/((cos(l0/h)*(((((sh*(((-(((((g/sh))**(0.5))+ρv))+fyl)+sv)+fc')))**(0.5)))**(0.5)))-fc'))+fyv))**(0.5))),"[neg sqrt add div fyl sub mul cos l0/h sqrt sqrt mul sh add add add neg
 add sqrt div g sh ρv fyl sv fc' fc' fyv]",1.0,1.0
0,0.0,25.0,25,False,False,((-(((((fyh/((((((((h0)**(2))+((h)**(2))))**(-1))+(ρl*(sv/(sh/h))))+sv)-g))+ρv))**(2))))**(0.5)),"[sqrt neg n2 add div fyh sub add add inv add n2 h0 n2 h mul ρl div sv div
 sh h sv g ρv]",1.0,1.0
0,0.0,23.0,23,False,False,((-((((-((((((a)**(2))*(((-((((b*-((fyh/(fyv/l0)))))**(-1)))-l0))**(-1))))**(-1)))-a/h0))**(0.5))))**(0.5)),"[sqrt neg sqrt sub neg inv mul n2 a inv sub neg inv mul b neg div fyh div
 fyv l0 l0 a/h0]",1.0,1.0
0,0.0,29.0,29,False,False,(sh/(((((((a/h0*((((((((ρl*(((g/(ρh+a)))**(-1)))+sv)+sv)+l0/h))**(-1))+h)+fyh)))**(-1)))**(0.5))-fyl)-h0)),"[div sh sub sub sqrt inv mul a/h0 add add inv add add add mul ρl inv div g
 add ρh a sv sv l0/h h fyh fyl h0]",1.0,1.0
0,0.0,24.0,24,False,False,(((((fc'/(sh/m))/((a/h0/fyh)*((1.0/(ρv/(1.0*(fc'*fc'))))+ρv)))+ρv))**(-1)),"[inv add div div fc' div sh m mul div a/h0 fyh add div 1.0 div ρv mul 1.0
 mul fc' fc' ρv ρv]",1.0,1.0
0,0.0,26.0,26,False,False,(ρv*(-((((-((1.0*(((((l0/h)**(2)))**(-1))/((((((((a/h0-ρl))**(0.5))-sh)-a))**(-1))-h)))))**(2))-h))-m)),"[mul ρv sub neg sub n2 neg mul 1.0 div inv n2 l0/h sub inv sub sub sqrt
 sub a/h0 ρl sh a h h m]",1.0,1.0
0,0.0,28.0,28,False,False,(((((((ρh)**(2))/(((((ρv/((((((((ρl/(h*b))-m)+ρv))**(2))-fc'))**(-1))))**(0.5))-ρh)-m)))**(-1))+l0)-l0/h),"[sub add inv div n2 ρh sub sub sqrt div ρv inv sub n2 add sub div ρl mul h
 b m ρv fc' ρh m l0 l0/h]",1.0,1.0
0,0.0,25.0,25,False,False,((((((((-(((h*((-((l0*-((((((sh/(((a)**(2))+g)))**(0.5)))**(-1))))))**(2)))-sv))+b))**(-1)))**(0.5))+h))**(0.5)),"[sqrt add sqrt inv add neg sub mul h n2 neg mul l0 neg inv sqrt div sh add
 n2 a g sv b h]",1.0,1.0
0,0.0,24.0,24,False,False,(((ρl)**(2))/(((((((a/h0*(l0/h+ρv))/-((((((((sh*((ρv)**(0.5)))-ρl)-a/h0))**(-1)))**(0.5)))))**(-1))-sv))**(-1))),"[div n2 ρl inv sub inv div mul a/h0 add l0/h ρv neg sqrt inv sub sub mul
 sh sqrt ρv ρl a/h0 sv]",1.0,1.0
0,0.0,24.0,24,False,False,(((((((g*((fc'+(ρv/-(((fc')**(-1)))))-fyl))*(((l0/h/-((((fyh)**(-1))+sh))))**(0.5))))**(0.5)))**(-1))-h),"[sub inv sqrt mul mul g sub add fc' div ρv neg inv fc' fyl sqrt div l0/h
 neg add inv fyh sh h]",1.0,1.0
0,0.0,24.0,24,False,False,(((((log(1.0)*(((((log(ρv)*-((((h/((((((b/h))**(0.5))-fyv))**(2))))**(0.5)))))**(0.5)))**(0.5)))-m)-fyh))**(0.5)),"[sqrt sub sub mul log 1.0 sqrt sqrt mul log ρv neg sqrt div h n2 sub sqrt
 div b h fyv m fyh]",1.0,1.0
0,0.0,23.0,23,False,False,(l0/h*-(((l0/h/((((a*((-((b/(fyh*((-((h-1.0)))**(2))))))**(-1))))**(2))-fyh))-l0))),"[mul l0/h neg sub div l0/h sub n2 mul a inv neg div b mul fyh n2 neg sub h
 1.0 fyh l0]",1.0,1.0
0,0.0,28.0,28,False,False,((fyl/(((((b/(a/h0*((sv*(((((((((l0*((fyl)**(-1))))**(0.5))-m))**(2))+a))**(-1)))+h)))+ρv)+ρl))**(0.5)))+fyv),"[add div fyl sqrt add add div b mul a/h0 add mul sv inv add n2 sub sqrt
 mul l0 inv fyl m a h ρv ρl fyv]",1.0,1.0
0,0.0,23.0,23,False,False,((-((g/(((((((((((((((ρv*(ρv*((-((m*a/h0)))**(2)))))**(-1))+a/h0)+ρv))**(2)))**(-1)))**(0.5)))**(0.5)))**(0.5)))))**(-1)),"[inv neg div g sqrt sqrt sqrt inv n2 add add inv mul ρv mul ρv n2 neg mul
 m a/h0 a/h0 ρv]",1.0,1.0
0,0.0,25.0,25,False,False,(((cos(ρh)/(((l0-((-((-((((((((sh*((g*a)-g)))**(0.5)))**(0.5)))**(-1)))-m)))**(0.5)))*fyl)-h0)))**(0.5)),"[sqrt div cos ρh sub mul sub l0 sqrt neg sub neg inv sqrt sqrt mul sh sub
 mul g a g m fyl h0]",1.0,1.0
0,0.0,24.0,24,False,False,(a/((a*((((((fyh/((a*(h0/(((b/(h0/m)))**(-1))))+fyh)))**(2))-a/h0))**(2)))-m)),"[div a sub mul a n2 sub n2 div fyh add mul a div h0 inv div b div h0 m fyh
 a/h0 m]",1.0,1.0
0,0.0,21.0,21,False,False,(((exp(cos(a/h0))*(((b*(((((sv*((m*h0)/(l0*(h-h)))))**(0.5)))**(-1))))**(2))))**(-1)),[inv mul exp cos a/h0 n2 mul b inv sqrt mul sv div mul m h0 mul l0 sub h h],1.0,1.0
0,0.0,25.0,25,False,False,(((((l0/((-((((((fyh*(h0/-((-((g*(((1.0/l0/h))**(2))))+m))))-fyl))**(0.5))-l0)))**(0.5))))**(2)))**(2)),"[n2 n2 div l0 sqrt neg sub sqrt sub mul fyh div h0 neg add neg mul g n2
 div 1.0 l0/h m fyl l0]",1.0,1.0
0,0.0,23.0,23,False,False,((-((((((((a/h0+a/h0)-((ρl)**(-1)))/(l0*((((a/h0/(((((fyl)**(2))-sh))**(-1)))-fc'))**(2)))))**(2)))**(-1))))**(2)),"[n2 neg inv n2 div sub add a/h0 a/h0 inv ρl mul l0 n2 sub div a/h0 inv sub
 n2 fyl sh fc']",1.0,1.0
0,0.0,25.0,25,False,False,(exp(cos(ρh))/-(((fyh*(((b*-((h0/-((fyh*((fyl/(1.0/sh))+h0)))))))**(0.5)))-h0))),"[div exp cos ρh neg sub mul fyh sqrt mul b neg div h0 neg mul fyh add div
 fyl div 1.0 sh h0 h0]",1.0,1.0
0,0.0,25.0,25,False,False,(sin(exp(ρh))*(((fyh*(((((((((sv/(m/(a*-(h0))))-l0)+1.0)-l0))**(0.5)))**(0.5))+sh)))**(2))),"[mul sin exp ρh n2 mul fyh add sqrt sqrt sub add sub div sv div m mul a
 neg h0 l0 1.0 l0 sh]",1.0,1.0
0,0.0,27.0,27,False,False,((((b)**(0.5))*(-(ρl)*(((-((((((((g*(((m*h))**(-1)))-sh)-ρh))**(2)))**(-1)))+fc')-l0/h)-l0)))+m),"[add mul sqrt b mul neg ρl sub sub add neg inv n2 sub sub mul g inv mul m
 h sh ρh fc' l0/h l0 m]",1.0,1.0
0,0.0,22.0,22,False,False,((((b)**(0.5))/(log(((sin(((l0/h)**(2))))**(0.5)))/((-((l0/((a/-(((a)**(0.5))))+fc'))))**(2))))+ρl),"[add div sqrt b div log sqrt sin n2 l0/h n2 neg div l0 add div a neg sqrt
 a fc' ρl]",1.0,1.0
0,0.0,23.0,23,False,False,(-((((-(m)/(((fc'*(a/h0/((a*(b/((-(((((sv)**(2)))**(2))))**(0.5))))-a/h0))))**(-1))))**(2)))+1.0),"[add neg n2 div neg m inv mul fc' div a/h0 sub mul a div b sqrt neg n2 n2
 sv a/h0 1.0]",1.0,1.0
0,0.0,28.0,28,False,False,(((((((-(((((((((((l0/((((((((g*sh))**(0.5)))**(-1)))**(2))+fyh)))**(2))-h0)-h0))**(-1)))**(0.5))+ρh)))**(2))-fyh))**(2))-m)+fyh),"[add sub n2 sub n2 neg add sqrt inv sub sub n2 div l0 add n2 inv sqrt mul
 g sh fyh h0 h0 ρh fyh m fyh]",1.0,1.0
0,0.0,24.0,24,False,False,(fyl/((-(((((((sv*-((((fc'/(((((ρl*(ρv-a))-b)+h))**(0.5))))**(2)))))**(-1))+ρh))**(0.5))))**(-1))),"[div fyl inv neg sqrt add inv mul sv neg n2 div fc' sqrt add sub mul ρl
 sub ρv a b h ρh]",1.0,1.0
0,0.0,29.0,29,False,False,(((((cos(ρl)*((((((((((((((fc'*(ρl/(ρv-fyh)))+ρl)+fc'))**(2))-l0/h))**(2))+ρv)-a))**(0.5)))**(0.5))))**(-1))+l0)-g),"[sub add inv mul cos ρl sqrt sqrt sub add n2 sub n2 add add mul fc' div ρl
 sub ρv fyh ρl fc' l0/h ρv a l0 g]",1.0,1.0
0,0.0,26.0,26,False,False,((ρh*((((((((((sv/(((sv*-((g*((fyv*fc')-fyh)))))**(0.5)))+ρl))**(2))+sv))**(-1)))**(0.5))+fc'))-ρh),"[sub mul ρh add sqrt inv add n2 add div sv sqrt mul sv neg mul g sub mul
 fyv fc' fyh ρl sv fc' ρh]",1.0,1.0
0,0.0,27.0,27,False,False,(((-(((((log(cos(1.0))*(((-((h*((-((((((ρv*l0/h)-h0))**(0.5))+1.0)))**(2))))+fyv))**(2)))-a/h0))**(2)))+ρh))**(-1)),"[inv add neg n2 sub mul log cos 1.0 n2 add neg mul h n2 neg add sqrt sub
 mul ρv l0/h h0 1.0 fyv a/h0 ρh]",1.0,1.0
0,0.0,23.0,23,False,False,(((sin(ρh)*((((((((((l0/h/(fyl*(h0*((((((ρl/sh)-fyh))**(0.5)))**(0.5))))))**(2))-l0/h))**(2)))**(-1)))**(2))))**(2)),"[n2 mul sin ρh n2 inv n2 sub n2 div l0/h mul fyl mul h0 sqrt sqrt sub div
 ρl sh fyh l0/h]",1.0,1.0
0,0.0,25.0,25,False,False,((-((b/-(((g/(h0/(((((((((((sh/(((ρv)**(0.5))+g))-fc'))**(2)))**(2))+ρv))**(0.5)))**(0.5))))+l0)))))**(2)),"[n2 neg div b neg add div g div h0 sqrt sqrt add n2 n2 sub div sh add sqrt
 ρv g fc' ρv l0]",1.0,1.0
0,0.0,24.0,24,False,False,(((((a/((sv/(log(((ρv)**(-1)))*-((-((sh/(fyl/(((a/h0+a))**(0.5)))))+h0))))-ρl)))**(0.5)))**(-1)),"[inv sqrt div a sub div sv mul log inv ρv neg add neg div sh div fyl sqrt
 add a/h0 a h0 ρl]",1.0,1.0
0,0.0,25.0,25,False,False,(((((((((((((((-((((ρl)**(-1))*(a*-((l0/ρh))))))**(-1))+a)+b)+g))**(0.5))+g))**(0.5))-g))**(2)))**(2)),"[n2 n2 sub sqrt add sqrt add add add inv neg mul inv ρl mul a neg div l0
 ρh a b g g g]",1.0,1.0
0,0.0,21.0,21,False,False,(((fyh/(((((h*(l0/h*((l0/h*sh)*(m/((-((ρl/-(l0/h))))**(-1)))))))**(2)))**(2))))**(-1)),"[inv div fyh n2 n2 mul h mul l0/h mul mul l0/h sh div m inv neg div ρl neg
 l0/h]",1.0,1.0
0,0.0,24.0,24,False,False,(((h0)**(0.5))/(-((b/(((-(m)/((((-((((h0*-(((ρl)**(-1)))))**(2)))-h0))**(-1))+l0)))**(0.5))))+ρl)),"[div sqrt h0 add neg div b sqrt div neg m add inv sub neg n2 mul h0 neg
 inv ρl h0 l0 ρl]",1.0,1.0
0,0.0,24.0,24,False,False,(((((((fc'/(1.0/-(((-((h0*(((sv*(((sh/((-(ρl))**(0.5))))**(0.5))))**(0.5)))))**(0.5))))))**(0.5))+m))**(0.5))+fc'),"[add sqrt add sqrt div fc' div 1.0 neg sqrt neg mul h0 sqrt mul sv sqrt
 div sh sqrt neg ρl m fc']",1.0,1.0
0,0.0,28.0,28,False,False,(-((((a/h0*((a/h0/((((-((fyl/(((1.0*(((g*l0)+a/h0)-a/h0)))**(-1)))))**(0.5))+fyh)-ρh))-b)))**(2)))+b),"[add neg n2 mul a/h0 sub div a/h0 sub add sqrt neg div fyl inv mul 1.0 sub
 add mul g l0 a/h0 a/h0 fyh ρh b b]",1.0,1.0
0,0.0,23.0,23,False,False,((sv*(sv*(((((fyl)**(-1))+-(((-(fyl))**(-1)))))**(-1))))-((((((a/l0))**(0.5))-g)+ρl)-g)),"[sub mul sv mul sv inv add inv fyl neg inv neg fyl sub add sub sqrt div a
 l0 g ρl g]",1.0,1.0
0,0.0,23.0,23,False,False,(log((-(a/h0)-((sin(((ρl)**(0.5))))**(-1))))/(ρh*(a*(((((((((ρh*1.0))**(0.5)))**(-1))-h0)-sh))**(-1))))),"[div log sub neg a/h0 inv sin sqrt ρl mul ρh mul a inv sub sub inv sqrt
 mul ρh 1.0 h0 sh]",1.0,1.0
0,0.0,23.0,23,False,False,(((1.0*a)*(-((l0/h-a/h0))*-(((-((fyv/(((-((l0*fyl)))**(-1))+l0/h))))**(-1)))))+ρv),"[add mul mul 1.0 a mul neg sub l0/h a/h0 neg inv neg div fyv add inv neg
 mul l0 fyl l0/h ρv]",1.0,1.0
0,0.0,25.0,25,False,False,(((m*-((((((((((((fc'*(-((((((((((((l0/m))**(0.5)))**(0.5))+sv))**(-1))-h0))**(-1)))-g)))**(-1)))**(2)))**(2)))**(-1)))**(2)))))**(2)),"[n2 mul m neg n2 inv n2 n2 inv mul fc' sub neg inv sub inv add sqrt sqrt
 div l0 m sv h0 g]",1.0,1.0
0,0.0,26.0,26,False,False,((((((((h/(((g)**(2))/(h0*-((((((-((sv*(l0/h-l0))))**(0.5)))**(-1))+ρh))))))**(0.5))-ρl)-sh)+ρh))**(2)),"[n2 add sub sub sqrt div h div n2 g mul h0 neg add inv sqrt neg mul sv sub
 l0/h l0 ρh ρl sh ρh]",1.0,1.0
0,0.0,25.0,25,False,False,(((((-((((sin(ρv)*(((((((((((((1.0/((ρh*sv)-h)))**(-1)))**(2)))**(2)))**(2)))**(2)))**(-1)))-ρv)+ρh)))**(-1)))**(2))-a/h0),"[sub n2 inv neg add sub mul sin ρv inv n2 n2 n2 n2 inv div 1.0 sub mul ρh
 sv h ρv ρh a/h0]",1.0,1.0
0,0.0,25.0,25,False,False,(((h*(a*(h*(-((b*(l0*(l0*(g*(((sv+g))**(-1)))))))-g))))-fyl)+a),"[add sub mul h mul a mul h sub neg mul b mul l0 mul l0 mul g inv add sv g
 g fyl a]",1.0,1.0
0,0.0,22.0,22,False,False,(-(a/h0)/-((((fyv)**(2))/((-((((1.0*((((fc'/(((ρl*-(h)))**(-1))))**(0.5))+h0)))**(-1))))**(0.5))))),"[div neg a/h0 neg div n2 fyv sqrt neg inv mul 1.0 add sqrt div fc' inv mul
 ρl neg h h0]",1.0,1.0
0,0.0,27.0,27,False,False,(m*((((b/(((((b/(((-((-(((((((ρh*(ρl-ρh))+a/h0))**(0.5)))**(0.5)))+ρh))+fyv))**(-1))))**(-1)))**(0.5))))**(-1))+ρh)),"[mul m add inv div b sqrt inv div b inv add neg add neg sqrt sqrt add mul
 ρh sub ρl ρh a/h0 ρh fyv ρh]",1.0,1.0
0,0.0,25.0,25,False,False,(((((h*((((((((((((fyl/((((h/(((fc'-fc'))**(2)))+l0))**(-1)))-fc'))**(2)))**(-1))+ρl))**(2))+fyv))**(-1))))**(2)))**(2)),"[n2 n2 mul h inv add n2 add inv n2 sub div fyl inv add div h n2 sub fc'
 fc' l0 fc' ρl fyv]",1.0,1.0
0,0.0,23.0,23,False,False,(((((((fyh/((-(m)-m)-m))/(a/(((fyv*(ρl*(sh+g))))**(0.5)))))**(-1))+fc'))**(0.5)),"[sqrt add inv div div fyh sub sub neg m m m div a sqrt mul fyv mul ρl add
 sh g fc']",1.0,1.0
0,0.0,22.0,22,False,False,(sh/(l0/(sv/((-((((h*((((fyh*((((fyh*h)-fyl))**(-1)))-a))**(-1))))**(2))))**(2))))),"[div sh div l0 div sv n2 neg n2 mul h inv sub mul fyh inv sub mul fyh h
 fyl a]",1.0,1.0
0,0.0,20.0,20,False,False,((-(((((b)**(2))+(ρl*(sh*l0)))/(((sh*(((ρl/(l0/h*ρh)))**(-1))))**(2)))))**(-1)),[inv neg div add n2 b mul ρl mul sh l0 n2 mul sh inv div ρl mul l0/h ρh],1.0,1.0
0,0.0,25.0,25,False,False,((-(((((fyv*-(((sv*((-((1.0*(((a/h0*((((sh)**(-1)))**(2)))+fyv)+m))))**(0.5)))-a/h0)))+ρl))**(0.5))))**(0.5)),"[sqrt neg sqrt add mul fyv neg sub mul sv sqrt neg mul 1.0 add add mul
 a/h0 n2 inv sh fyv m a/h0 ρl]",1.0,1.0
0,0.0,25.0,25,False,False,(fyv/-(((((exp(((1.0)**(0.5)))*-(((((a/((-(fc'))**(2)))+g)-1.0)+1.0)))-b)-sv)-h0))),"[div fyv neg sub sub sub mul exp sqrt 1.0 neg add sub add div a n2 neg fc'
 g 1.0 1.0 b sv h0]",1.0,1.0
0,0.0,24.0,24,False,False,(l0/(a/h0/-((m*(sh/((a/h0/b)*(((b*((m-m)-l0/h))+fyh)-sv))))))),"[div l0 div a/h0 neg mul m div sh mul div a/h0 b sub add mul b sub sub m m
 l0/h fyh sv]",1.0,1.0
0,0.0,27.0,27,False,False,((((((h0)**(-1))*(a*((((((m*((((((((((((h)**(2)))**(2))+b))**(0.5))-l0))**(0.5)))**(0.5))))**(2))-g)+ρv)+sh)))-ρl))**(2)),"[n2 sub mul inv h0 mul a add add sub n2 mul m sqrt sqrt sub sqrt add n2 n2
 h b l0 g ρv sh ρl]",1.0,1.0
0,0.0,23.0,23,False,False,(((-((((((a/((-((sh*((((((-((ρl*(l0/h*(l0/1.0)))))**(2)))**(2)))**(2)))))**(2))))**(0.5)))**(0.5)))-fyv))**(0.5)),"[sqrt sub neg sqrt sqrt div a n2 neg mul sh n2 n2 n2 neg mul ρl mul l0/h
 div l0 1.0 fyv]",1.0,1.0
0,0.0,24.0,24,False,False,((-((((((ρh/-((ρv*(((ρh/(-((a*(-(g)-ρv)))-g)))**(-1))))))**(2)))**(2)))-g)+fyl),"[add sub neg n2 n2 div ρh neg mul ρv inv div ρh sub neg mul a sub neg g ρv
 g g fyl]",1.0,1.0
0,0.0,24.0,24,False,False,(-((-((b/(ρv*(sin(a/h0)/(ρv/(ρv*(h/((l0/h+fc')+l0/h))))))))+sv))-fyv),"[sub neg add neg div b mul ρv div sin a/h0 div ρv mul ρv div h add add
 l0/h fc' l0/h sv fyv]",1.0,1.0
0,0.0,25.0,25,False,False,-(((-((((m/((((-(fyl))**(-1))*(l0/h/(g/-((ρh*((((h)**(2)))**(-1)))))))-h))+sh)-g)))**(-1))),"[neg inv neg sub add div m sub mul inv neg fyl div l0/h div g neg mul ρh
 inv n2 h h sh g]",1.0,1.0
0,0.0,23.0,23,False,False,((-(((l0/h/-((fc'*(a/h0/-(((((ρl/(sh*(a*((a/h0)**(2))))))**(-1))+a/h0))))))+ρv)))**(0.5)),"[sqrt neg add div l0/h neg mul fc' div a/h0 neg add inv div ρl mul sh mul
 a n2 a/h0 a/h0 ρv]",1.0,1.0
0,0.0,25.0,25,False,False,-(((((((log(((ρv)**(0.5)))/(((((b*(h*(m/(m*(1.0+a/h0))))))**(-1))+b)-h)))**(2))-ρh))**(-1))),"[neg inv sub n2 div log sqrt ρv sub add inv mul b mul h div m mul m add
 1.0 a/h0 b h ρh]",1.0,1.0
0,0.0,25.0,25,False,False,(ρh/((-(b)-((((-((((h0)**(-1))-(ρl*((h0)**(-1)))))+(((l0/h*(ρl/l0)))**(0.5))))**(-1))-ρl))*fyh)),"[div ρh mul sub neg b sub inv add neg sub inv h0 mul ρl inv h0 sqrt mul
 l0/h div ρl l0 ρl fyh]",1.0,1.0
0,0.0,25.0,25,False,False,(-((((m/(((g/((-(ρh)*b)/((((((((((((((m)**(2)))**(2)))**(2)))**(2))-fyh)+h0))**(-1)))**(0.5)))))**(2))))**(-1)))+h0),"[add neg inv div m n2 div g div mul neg ρh b sqrt inv add sub n2 n2 n2 n2
 m fyh h0 h0]",1.0,1.0
0,0.0,27.0,27,False,False,(-(((((((((((sin(l0/h))**(2))/(fyv/(((m/(((h0+b)+1.0)+ρv)))**(2)))))**(-1))-fc')+sv))**(2))+g))-fyh),"[sub neg add n2 add sub inv div n2 sin l0/h div fyv n2 div m add add add
 h0 b 1.0 ρv fc' sv g fyh]",1.0,1.0
0,0.0,22.0,22,False,False,(((sin(((exp((ρl+ρh)))**(0.5)))/(((sv)**(2))/((-((((((((m/g)-l0/h))**(-1))-a/h0))**(2))))**(2)))))**(0.5)),"[sqrt div sin sqrt exp add ρl ρh div n2 sv n2 neg n2 sub inv sub div m g
 l0/h a/h0]",1.0,1.0
0,0.0,23.0,23,False,False,((fyh*(((ρl/(((m*-((fyh/-((((((((((-(((fyh)**(0.5))))**(-1))-l0))**(-1)))**(2)))**(-1)))))))**(0.5))))**(2)))+1.0),"[add mul fyh n2 div ρl sqrt mul m neg div fyh neg inv n2 inv sub inv neg
 sqrt fyh l0 1.0]",1.0,1.0
0,0.0,24.0,24,False,False,((-((((((fyh*(((ρv/(-((((-(((-((sh*(((sh-fyh))**(0.5)))))**(2))))**(0.5))-ρv))+ρl)))**(-1))))**(-1)))**(2))))**(-1)),"[inv neg n2 inv mul fyh inv div ρv add neg sub sqrt neg n2 neg mul sh sqrt
 sub sh fyh ρv ρl]",1.0,1.0
0,0.0,25.0,25,False,False,((((ρv*((((((g*((((g*(sv*(a/h0/(sv*(h0/1.0)))))-a))**(-1)))+b))**(2)))**(-1)))+l0/h))**(0.5)),"[sqrt add mul ρv inv n2 add mul g inv sub mul g mul sv div a/h0 mul sv div
 h0 1.0 a b l0/h]",1.0,1.0
0,0.0,25.0,25,False,False,((-(((((-(((((((((((h0*(a/h0/-(((((fyl)**(0.5)))**(-1))))))**(2))+1.0))**(0.5))+l0)+fyl))**(-1)))-a))**(2))-sh)))**(-1)),"[inv neg sub n2 sub neg inv add add sqrt add n2 mul h0 div a/h0 neg inv
 sqrt fyl 1.0 l0 fyl a sh]",1.0,1.0
0,0.0,26.0,26,False,False,(((((fyv)**(2)))**(2))/(((ρl/((((((((((((((((((l0/h)**(0.5))-sh))**(0.5))+b)+a)-a))**(0.5)))**(-1)))**(0.5))+fc')+ρl))**(2))))**(2))),"[div n2 n2 fyv n2 div ρl n2 add add sqrt inv sqrt sub add add sqrt sub
 sqrt l0/h sh b a a fc' ρl]",1.0,1.0
0,0.0,26.0,26,False,False,(((a/h0*-((-(((-(((((g*(((((-((((g*h0))**(0.5)))+ρl)-g)+b))**(0.5)))+l0))**(-1))))**(0.5)))+l0/h))))**(2)),"[n2 mul a/h0 neg add neg sqrt neg inv add mul g sqrt add sub add neg sqrt
 mul g h0 ρl g b l0 l0/h]",1.0,1.0
0,0.0,22.0,22,False,False,((-((fyh*(sin((ρh+((log(ρv))**(-1))))*-(((-(((((((((fyl*ρh))**(2)))**(-1))-fc'))**(0.5))))**(-1)))))))**(0.5)),"[sqrt neg mul fyh mul sin add ρh inv log ρv neg inv neg sqrt sub inv n2
 mul fyl ρh fc']",1.0,1.0
0,0.0,26.0,26,False,False,((((((ρv*(b/((g/(a/h0/(1.0*((((((1.0*(-(h)-1.0)))**(0.5)))**(-1))-1.0))))+fc'))))**(0.5)))**(-1))+sh),"[add inv sqrt mul ρv div b add div g div a/h0 mul 1.0 sub inv sqrt mul 1.0
 sub neg h 1.0 1.0 fc' sh]",1.0,1.0
0,0.0,25.0,25,False,False,(((((((((sv)**(-1)))**(0.5))/((log(1.0)*(fyv/-((((((((((((ρv/ρv)-b))**(0.5)))**(-1)))**(0.5))-h0))**(-1)))))+a/h0)))**(2)))**(-1)),"[inv n2 div sqrt inv sv add mul log 1.0 div fyv neg inv sub sqrt inv sqrt
 sub div ρv ρv b h0 a/h0]",1.0,1.0
0,0.0,22.0,22,False,False,((((ρh*(((a/(log(a/h0)/(((ρh*(((l0*(h*(1.0-l0/h))))**(0.5))))**(2)))))**(0.5)))+fc'))**(0.5)),"[sqrt add mul ρh sqrt div a div log a/h0 n2 mul ρh sqrt mul l0 mul h sub
 1.0 l0/h fc']",1.0,1.0
0,0.0,24.0,24,False,False,(ρv*((ρl*(-(ρl)/((-((l0/h/((g*-((a/(((ρh-sh))**(2)))))-sv))))**(0.5))))+b)),"[mul ρv add mul ρl div neg ρl sqrt neg div l0/h sub mul g neg div a n2 sub
 ρh sh sv b]",1.0,1.0
0,0.0,22.0,22,False,False,(((((-(((-((((((((-((sv*(fyl/(((((fyh*m))**(-1)))**(2)))))+1.0))**(-1)))**(0.5)))**(-1))))**(2)))-fyl))**(0.5)))**(0.5)),"[sqrt sqrt sub neg n2 neg inv sqrt inv add neg mul sv div fyl n2 inv mul
 fyh m 1.0 fyl]",1.0,1.0
0,0.0,25.0,25,False,False,((((((((((fyl*((((-(((-((1.0*((-((fc'*(1.0/ρl))))**(2))))-b)-1.0)))**(-1)))**(0.5))))**(-1)))**(2))-ρv))**(-1)))**(2)),"[n2 inv sub n2 inv mul fyl sqrt inv neg sub sub neg mul 1.0 n2 neg mul fc'
 div 1.0 ρl b 1.0 ρv]",1.0,1.0
0,0.0,25.0,25,False,False,(((((((log(ρl)/(b/-((((((h0*(fyl*((((((ρh)**(-1)))**(0.5)))**(0.5)))))**(0.5)))**(0.5)))))+ρl)+l0))**(-1))-ρv)-fc'),"[sub sub inv add add div log ρl div b neg sqrt sqrt mul h0 mul fyl sqrt
 sqrt inv ρh ρl l0 ρv fc']",1.0,1.0
0,0.0,27.0,27,False,False,((l0*((((ρl/((((g/(((((((((((l0/h*(b*fyv)))**(0.5)))**(-1)))**(2))+a/h0)+fyh))**(2)))+sv))**(0.5)))+1.0))**(0.5)))+ρv),"[add mul l0 sqrt add div ρl sqrt add div g n2 add add n2 inv sqrt mul l0/h
 mul b fyv a/h0 fyh sv 1.0 ρv]",1.0,1.0
0,0.0,26.0,26,False,False,(ρl*(-((((h/(b/((ρv-ρh)*(((-((-(((fyh/h)+a))-sh))+h0))**(0.5))))))**(-1)))+l0)),"[mul ρl add neg inv div h div b mul sub ρv ρh sqrt add neg sub neg add div
 fyh h a sh h0 l0]",1.0,1.0
0,0.0,26.0,26,False,False,((((a*(b/-((((ρv*((((-(((((fc'*-((1.0/ρv)))-m))**(-1)))-fc'))**(0.5))+g)))**(-1))))))**(-1))+b),"[add inv mul a div b neg inv mul ρv add sqrt sub neg inv sub mul fc' neg
 div 1.0 ρv m fc' g b]",1.0,1.0
